MSN,YYYYMM,Value,Column_Order,Description,Unit
WDTCBUS,199404,183.168,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199405,141.247,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199406,156.533,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199407,216.33,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199408,193.374,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199409,180.928,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199410,209.489,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199411,198.716,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199412,194.468,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199413,2323.82,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199501,181.661,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199502,151.839,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199503,181.966,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199504,202.143,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199505,174.718,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199506,164.965,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199507,234.038,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199508,240.237,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199509,208.217,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199510,227.438,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199511,203.6,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199512,199.049,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199513,2369.869,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199601,215.337,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199602,169.485,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199603,196.558,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199604,149.671,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199605,176.787,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199606,197.279,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199607,221.032,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199608,241.559,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199609,201.147,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199610,241.017,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199611,230.3,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199612,196.854,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199613,2437.027,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199701,219.532,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199702,169.842,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199703,191.206,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199704,189.865,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199705,200.871,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199706,172.743,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199707,195.848,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199708,204.296,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199709,193.213,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199710,239.624,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199711,203.767,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199712,190.185,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199713,2370.991,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199801,218.095,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199802,158.343,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199803,179.494,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199804,178.06,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199805,186.622,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199806,128.7,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199807,184.548,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199808,191.758,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199809,186.479,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199810,202.005,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199811,171.31,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199812,198.747,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199813,2184.161,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199901,210.996,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199902,162.352,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199903,149.912,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199904,183.534,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199905,222.166,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199906,173.903,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199907,203.953,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199908,197.764,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199909,181.899,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199910,164.413,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199911,192.219,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199912,171.056,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199913,2214.167,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200001,160.708,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200002,185.259,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200003,195.714,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200004,187.07,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200005,184.011,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200006,167.726,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200007,191.305,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200008,194.632,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200009,180.764,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200010,206.142,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200011,200.803,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200012,207.582,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200013,2261.715,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200101,175.982,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200102,155.969,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200103,168.14,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200104,163.973,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200105,161.457,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200106,163.772,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200107,169.421,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200108,173.357,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200109,163.666,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200110,174.181,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200111,166.005,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200112,169.916,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200113,2005.834,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200201,169.367,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200202,148.458,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200203,159.644,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200204,158.336,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200205,168.013,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200206,159.326,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200207,176.434,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200208,163.556,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200209,171.211,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200210,180.316,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200211,166.492,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200212,174.133,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200213,1995.284,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200301,169.564,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200302,153.718,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200303,166.337,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200304,162.813,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200305,163.891,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200306,162.635,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200307,174.308,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200308,171.772,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200309,164.17,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200310,169.075,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200311,166.306,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200312,177.447,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200313,2002.037,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200401,183.985,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200402,168.663,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200403,175.736,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200404,175.957,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200405,169.777,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200406,171.743,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200407,183.591,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200408,179.526,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200409,171.017,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200410,179.681,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200411,173.661,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200412,187.914,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200413,2121.252,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200501,185.551,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200502,175.761,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200503,180.584,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200504,171.578,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200505,176.617,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200506,173.219,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200507,182.702,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200508,182.796,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200509,174.501,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200510,178.567,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200511,173.209,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200512,181.612,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200513,2136.697,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200601,187.674,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200602,164.912,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200603,175.5,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200604,166.537,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200605,171.132,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200606,170.346,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200607,180.235,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200608,179.396,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200609,173.115,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200610,177.454,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200611,172.741,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200612,180.279,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200613,2099.319,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200701,182.455,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200702,162.893,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200703,174.64,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200704,173.47,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200705,173.553,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200706,170.164,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200707,178.134,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200708,174.785,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200709,169.547,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200710,174.97,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200711,172.532,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200712,181.632,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200713,2088.775,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200801,195.336,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200802,169.281,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200803,175.228,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200804,171.485,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200805,172.47,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200806,167.713,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200807,173.963,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200808,171.954,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200809,164.058,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200810,169.452,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200811,166.136,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200812,161.91,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200813,2058.985,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200901,162.356,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200902,150.552,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200903,159.501,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200904,151.432,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200905,156.528,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200906,158.244,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200907,167.558,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200908,170.874,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200909,161.716,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200910,165.592,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200911,162.144,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200912,168.514,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,200913,1935.01,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201001,187.178,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201002,171.797,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201003,187.22,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201004,179.128,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201005,181.788,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201006,182.446,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201007,189.157,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201008,190.522,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201009,184.923,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201010,185.667,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201011,183.819,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201012,193.095,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201013,2216.74,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201101,193.637,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201102,173.103,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201103,186.444,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201104,175.84,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201105,177.915,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201106,184.151,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201107,189.298,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201108,189.485,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201109,183.603,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201110,182.755,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201111,183.367,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201112,193.623,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201113,2213.22,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201201,184.808,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201202,173.569,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201203,177.467,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201204,168.213,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201205,177.25,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201206,176.385,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201207,183.79,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201208,185.198,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201209,179.203,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201210,180.24,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201211,178.719,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201212,186.371,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201213,2151.213,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201301,199.658,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201302,179.53,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201303,195.918,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201304,185.361,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201305,193.12,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201306,192.995,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201307,204.781,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201308,202.372,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201309,190.5,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201310,195.16,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201311,195.075,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201312,203.786,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201313,2338.256,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201401,204.463,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201402,185.762,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201403,203.755,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201404,192.91,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201405,196.178,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201406,200.325,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201407,206.684,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201408,207.939,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201409,195.842,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201410,200.486,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201411,198.644,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201412,208.088,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201413,2401.078,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201501,202.234,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201502,182.561,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201503,192.639,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201504,187.51,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201505,193.159,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201506,190.357,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201507,199.086,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201508,199.922,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201509,189.658,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201510,187.832,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201511,189.32,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201512,197.492,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201513,2311.768,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201601,192.542,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201602,181.185,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201603,185.83,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201604,174.042,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201605,181.47,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201606,182.906,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201607,189.188,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201608,190.915,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201609,179.582,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201610,180.17,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201611,183.332,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201612,208.602,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201613,2229.763,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201701,196.382,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201702,175.752,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201703,194.215,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201704,182.669,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201705,187.574,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201706,188.47,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201707,196.932,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201708,198.943,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201709,183.282,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201710,190.34,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201711,190.635,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201712,200.294,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201713,2285.488,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201801,205.105,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201802,183.651,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201803,200.332,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201804,189.008,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201805,197.343,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201806,194.993,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201807,204.864,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201808,204.178,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201809,189.999,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201810,194.709,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201811,194.257,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201812,201.055,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201813,2359.494,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201901,203.056,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201902,182.415,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201903,192.316,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201904,186.264,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201905,193.494,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201906,187.891,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,201907,195.145,9,Wood Energy Consumption,Trillion Btu
